id,journal_text,ambience_type,duration_min,sleep_hours,energy_level,stress_level,time_of_day,previous_day_mood,face_emotion_hint,reflection_quality,emotional_state,intensity,face_missing,mood_missing,sleep_missing,time_enc,quality_enc,amb_cafe,amb_forest,amb_mountain,amb_ocean,amb_rain,face_enc,mood_enc,sleep_deficit,low_sleep_flag,stress_energy_ratio,stress_energy_product,net_wellbeing,contradiction_flag,productivity_proxy,text_len,text_quality_flag,text_clean
574,Honestly breathing slowed down. Later it changed felt good for a moment.,forest,18,6.0,4,3,night,overwhelmed,tense_face,vague,restless,5,0,0,0,4,0,False,True,False,False,False,4,4,2.0,0,0.7481296758104738,12,1,0,23.920265780730897,12,0,honestly breathing slowed down later it changed felt good for a moment
575,At first honestly not much change.,cafe,5,6.0,2,5,night,mixed,none,conflicted,restless,4,1,0,0,4,1,True,False,False,False,False,3,2,2.0,0,2.4875621890547266,10,-3,0,1.9960079840319362,6,0,at first honestly not much change
576,that helped a little,cafe,20,7.0,5,1,afternoon,mixed,happy_face,conflicted,neutral,5,0,0,0,2,1,True,False,False,False,False,1,2,1.0,0,0.1996007984031936,5,4,0,99.00990099009901,4,0,that helped a little
577,it was fine,forest,10,4.0,4,1,evening,neutral,tense_face,conflicted,mixed,3,0,0,0,3,1,False,True,False,False,False,4,3,4.0,1,0.24937655860349128,4,3,0,39.603960396039604,3,1,it was fine
578,By the end felt better after a bit.,ocean,20,4.0,4,5,night,calm,tired_face,clear,restless,4,0,0,0,4,2,False,False,False,True,False,5,0,4.0,1,1.2468827930174564,20,-1,1,15.96806387225549,8,0,by the end felt better after a bit
579,During teh session not sure what changed. Later it changed felt heavy.,cafe,8,5.0,1,4,afternoon,calm,calm_face,clear,neutral,4,0,0,0,2,2,True,False,False,False,False,0,0,3.0,0,3.9603960396039604,4,-3,0,1.9950124688279303,12,0,during teh session not sure what changed later it changed felt heavy
580,At first it was fine. ...,rain,15,5.0,1,3,morning,mixed,tired_face,clear,calm,1,0,0,0,1,2,False,False,False,False,True,5,2,3.0,0,2.9702970297029703,3,-2,0,4.983388704318937,6,0,at first it was fine
581,"During the session still anxious a bit. Then it shifted some peace, some noise in head.",forest,25,7.0,5,1,night,mixed,none,clear,calm,2,0,0,0,4,2,False,True,False,False,False,3,2,1.0,0,0.1996007984031936,5,4,0,123.76237623762376,16,0,during the session still anxious a bit then it shifted some peace some noise in head
582,"At first felt heavy. Later it changed some peace, some noise in head.",rain,18,8.0,3,3,morning,focused,none,conflicted,calm,3,0,0,0,1,1,False,False,False,False,True,3,1,0.0,0,0.9966777408637875,9,0,0,17.940199335548176,13,0,at first felt heavy later it changed some peace some noise in head
583,"At first some peace, some noise in head. Later it changed some peace, some noise in head.",mountain,5,6.0,1,3,evening,focused,happy_face,conflicted,neutral,2,0,0,0,3,1,False,False,True,False,False,1,1,2.0,0,2.9702970297029703,3,-2,0,1.6611295681063125,17,0,at first some peace some noise in head later it changed some peace some noise in head
584,I guess got distracted again.,cafe,20,7.0,2,2,night,mixed,none,clear,restless,3,1,0,0,4,2,True,False,False,False,False,3,2,1.0,0,0.9950248756218907,4,0,0,19.900497512437813,5,0,i guess got distracted again
585,i guess back to normal after.,forest,18,5.0,4,5,night,neutral,happy_face,conflicted,neutral,2,0,0,0,4,1,False,True,False,False,False,1,3,3.0,0,1.2468827930174564,20,-1,1,14.371257485029941,6,0,i guess back to normal after
586,"felt lighter, not fully though",ocean,18,6.0,4,5,morning,restless,tired_face,conflicted,focused,4,0,0,0,1,1,False,False,False,True,False,5,5,2.0,0,1.2468827930174564,20,-1,1,14.371257485029941,5,0,felt lighter not fully though
587,Honestly got distracted again. ...,ocean,20,5.0,5,4,morning,overwhelmed,tense_face,conflicted,calm,5,0,0,0,1,1,False,False,False,True,False,4,4,3.0,0,0.7984031936127745,20,1,1,24.93765586034913,5,0,honestly got distracted again
588,"honestly okay session. tehn it shifted some peace, some noise in head.",rain,8,7.0,4,1,evening,restless,calm_face,conflicted,focused,2,0,0,0,3,1,False,False,False,False,True,0,5,1.0,0,0.24937655860349128,4,3,0,31.683168316831683,12,0,honestly okay session tehn it shifted some peace some noise in head
589,"During the session felt good for a moment. Later it changed felt lighter, not fully though.",forest,30,5.0,2,1,morning,calm,calm_face,vague,mixed,5,0,0,0,1,0,False,True,False,False,False,0,0,3.0,0,0.49751243781094534,2,1,0,59.40594059405941,16,0,during the session felt good for a moment later it changed felt lighter not fully though
590,not sure what changed,mountain,18,6.0,5,5,evening,restless,tired_face,vague,mixed,1,0,0,0,3,0,False,False,True,False,False,5,5,2.0,0,0.9980039920159681,25,0,1,17.964071856287426,4,0,not sure what changed
591,I guess could focus for a while.,mountain,18,7.0,2,1,afternoon,overwhelmed,calm_face,clear,restless,4,0,0,0,2,2,False,False,True,False,False,0,4,1.0,0,0.49751243781094534,2,1,0,35.64356435643565,7,0,i guess could focus for a while
592,By the end breathing slowed down.,forest,30,5.0,3,2,afternoon,overwhelmed,tired_face,clear,calm,3,0,0,0,2,2,False,True,False,False,False,5,4,3.0,0,0.6644518272425249,6,1,0,44.77611940298508,6,0,by the end breathing slowed down
593,felt better after a bit,mountain,8,5.0,3,4,afternoon,neutral,tired_face,clear,overwhelmed,2,0,0,0,2,2,False,False,True,False,False,5,3,3.0,0,1.3289036544850499,12,-1,0,5.985037406483791,5,0,felt better after a bit
594,At first kept thinking about work. Then it shifted got distracted again.,mountain,15,5.0,1,4,afternoon,mixed,calm_face,clear,neutral,4,0,0,0,2,2,False,False,True,False,False,0,2,3.0,0,3.9603960396039604,4,-3,0,3.7406483790523692,12,0,at first kept thinking about work then it shifted got distracted again
595,I guess felt better after a bit.,rain,10,6.0,4,1,afternoon,focused,happy_face,conflicted,neutral,2,0,0,0,2,1,False,False,False,False,True,1,1,2.0,0,0.24937655860349128,4,3,0,39.603960396039604,7,0,i guess felt better after a bit
596,mind was all over the place,ocean,12,6.0,2,2,evening,focused,none,clear,mixed,1,0,0,0,3,2,False,False,False,True,False,3,1,2.0,0,0.9950248756218907,4,0,0,11.940298507462687,6,0,mind was all over the place
597,Honestly felt good for a moment.,cafe,15,7.0,1,1,afternoon,focused,neutral_face,conflicted,mixed,3,0,0,0,2,1,True,False,False,False,False,2,1,1.0,0,0.9900990099009901,1,0,0,14.851485148514852,6,0,honestly felt good for a moment
598,For some reason still anxious a bit.,ocean,20,8.0,1,1,morning,restless,tense_face,clear,calm,4,0,0,0,1,2,False,False,False,True,False,4,5,0.0,0,0.9900990099009901,1,0,0,19.801980198019802,7,0,for some reason still anxious a bit
599,back to normal after ...,cafe,5,8.0,2,2,morning,mixed,calm_face,conflicted,overwhelmed,2,0,0,0,1,1,True,False,False,False,False,0,2,0.0,0,0.9950248756218907,4,0,0,4.975124378109453,5,0,back to normal after
600,during the session helped me plan my day. later it changed felt good for a moment.,forest,30,4.0,2,1,evening,calm,happy_face,clear,restless,1,0,0,0,3,2,False,True,False,False,False,1,0,4.0,1,0.49751243781094534,2,1,0,59.40594059405941,16,0,during the session helped me plan my day later it changed felt good for a moment
601,at first could focus for a while.,ocean,30,5.0,1,4,morning,overwhelmed,happy_face,clear,overwhelmed,3,0,0,0,1,2,False,False,False,True,False,1,4,3.0,0,3.9603960396039604,4,-3,0,7.4812967581047385,7,0,at first could focus for a while
602,breathing slowed down,mountain,18,6.0,4,5,afternoon,overwhelmed,none,conflicted,restless,1,0,0,0,2,1,False,False,True,False,False,3,4,2.0,0,1.2468827930174564,20,-1,1,14.371257485029941,3,1,breathing slowed down
603,Honestly breathing slowed down. ...,forest,5,5.0,4,4,morning,calm,none,conflicted,restless,5,0,0,0,1,1,False,True,False,False,False,3,0,3.0,0,0.9975062344139651,16,0,1,4.987531172069826,5,0,honestly breathing slowed down
604,back to normal after ...,cafe,8,4.0,5,1,evening,restless,tense_face,conflicted,restless,2,0,0,0,3,1,True,False,False,False,False,4,5,4.0,1,0.1996007984031936,5,4,0,39.603960396039604,5,0,back to normal after
605,for some reason kept thinking about work.,forest,15,7.0,1,5,evening,focused,tired_face,conflicted,calm,1,0,0,0,3,1,False,True,False,False,False,5,1,1.0,0,4.9504950495049505,5,-4,0,2.9940119760479043,7,0,for some reason kept thinking about work
606,it was fine,cafe,25,5.0,5,3,night,restless,happy_face,clear,mixed,2,0,0,0,4,2,True,False,False,False,False,1,5,3.0,0,0.5988023952095809,15,2,0,41.52823920265781,3,1,it was fine
607,back to normal after ...,ocean,15,6.0,2,2,afternoon,restless,tense_face,clear,restless,1,0,0,0,2,2,False,False,False,True,False,4,5,2.0,0,0.9950248756218907,4,0,0,14.92537313432836,5,0,back to normal after
608,got distracted again,cafe,10,7.0,3,1,night,restless,none,conflicted,focused,3,0,0,0,4,1,True,False,False,False,False,3,5,1.0,0,0.33222591362126247,3,2,0,29.702970297029704,3,1,got distracted again
609,by the end felt good for a moment.,ocean,20,7.0,3,2,morning,overwhelmed,none,vague,focused,5,1,0,0,1,0,False,False,False,True,False,3,4,1.0,0,0.6644518272425249,6,1,0,29.85074626865672,8,0,by the end felt good for a moment
610,Honestly still anxious a bit. After some time kinda calm now.,mountain,18,6.0,3,3,morning,mixed,tired_face,vague,focused,4,0,0,0,1,0,False,False,True,False,False,5,2,2.0,0,0.9966777408637875,9,0,0,17.940199335548176,11,0,honestly still anxious a bit after some time kinda calm now
611,that helped a little,rain,18,5.0,1,3,afternoon,overwhelmed,neutral_face,clear,overwhelmed,1,0,0,0,2,2,False,False,False,False,True,2,4,3.0,0,2.9702970297029703,3,-2,0,5.980066445182724,4,0,that helped a little
612,I guess that helped a little.,rain,18,7.0,5,5,morning,neutral,tired_face,conflicted,calm,3,0,0,0,1,1,False,False,False,False,True,5,3,1.0,0,0.9980039920159681,25,0,1,17.964071856287426,6,0,i guess that helped a little
613,for some reason could focus for a while.,forest,20,8.0,5,2,night,neutral,tired_face,conflicted,overwhelmed,3,0,0,0,4,1,False,True,False,False,False,5,3,0.0,0,0.3992015968063872,10,3,0,49.75124378109453,8,0,for some reason could focus for a while
614,"Honestly felt lighter, not fully though. ...",cafe,18,6.0,5,2,night,mixed,none,clear,mixed,5,0,0,0,4,2,True,False,False,False,False,3,2,2.0,0,0.3992015968063872,10,3,0,44.77611940298508,7,0,honestly felt lighter not fully though
615,okay session,cafe,20,4.0,3,5,morning,calm,calm_face,vague,restless,5,0,0,0,1,0,True,False,False,False,False,0,0,4.0,1,1.6611295681063125,15,-2,0,11.976047904191617,2,1,okay session
616,honestly helped me plan my day.,rain,10,8.0,5,3,afternoon,overwhelmed,happy_face,conflicted,calm,1,0,0,0,2,1,False,False,False,False,True,1,4,0.0,0,0.5988023952095809,15,2,0,16.611295681063122,6,0,honestly helped me plan my day
617,for some reason kinda calm now.,ocean,5,7.0,4,5,evening,focused,none,conflicted,focused,2,0,0,0,3,1,False,False,False,True,False,3,1,1.0,0,1.2468827930174564,20,-1,1,3.9920159680638725,6,0,for some reason kinda calm now
618,kept thinking about work,rain,12,4.0,3,2,night,neutral,calm_face,clear,restless,4,0,0,0,4,2,False,False,False,False,True,0,3,4.0,1,0.6644518272425249,6,1,0,17.910447761194032,4,0,kept thinking about work
619,could focus for a while,cafe,8,6.0,1,4,afternoon,mixed,tired_face,vague,calm,5,0,0,0,2,0,True,False,False,False,False,5,2,2.0,0,3.9603960396039604,4,-3,0,1.9950124688279303,5,0,could focus for a while
620,I guess felt better after a bit.,mountain,18,6.0,2,5,night,restless,calm_face,vague,focused,1,0,0,0,4,0,False,False,True,False,False,0,5,2.0,0,2.4875621890547266,10,-3,0,7.185628742514971,7,0,i guess felt better after a bit
621,"honestly back to normal after. then it shifted some peace, some noise in head.",mountain,10,4.0,3,1,morning,focused,none,vague,calm,5,0,0,0,1,0,False,False,True,False,False,3,1,4.0,1,0.33222591362126247,3,2,0,29.702970297029704,14,0,honestly back to normal after then it shifted some peace some noise in head
622,"At first felt lighter, not fully though.",cafe,25,8.0,2,3,afternoon,mixed,neutral_face,vague,focused,5,0,0,0,2,0,True,False,False,False,False,2,2,0.0,0,1.492537313432836,6,-1,0,16.611295681063122,7,0,at first felt lighter not fully though
623,During teh session could focus for a while. Later it changed still anxious a bit.,cafe,5,8.0,1,5,afternoon,restless,tired_face,clear,overwhelmed,4,0,0,0,2,2,True,False,False,False,False,5,5,0.0,0,4.9504950495049505,5,-4,0,0.9980039920159681,15,0,during teh session could focus for a while later it changed still anxious a bit
624,at first breathing slowed down. ...,forest,12,6.0,5,3,evening,focused,calm_face,conflicted,mixed,4,0,0,0,3,1,False,True,False,False,False,0,1,2.0,0,0.5988023952095809,15,2,0,19.93355481727575,6,0,at first breathing slowed down
625,I guess not sure what changed.,rain,20,6.0,4,1,evening,mixed,neutral_face,clear,restless,2,0,0,0,3,2,False,False,False,False,True,2,2,2.0,0,0.24937655860349128,4,3,0,79.20792079207921,6,0,i guess not sure what changed
626,still anxious a bit ...,forest,20,4.0,5,2,morning,neutral,neutral_face,vague,restless,2,0,0,0,1,0,False,True,False,False,False,2,3,4.0,1,0.3992015968063872,10,3,0,49.75124378109453,5,0,still anxious a bit
627,For some reason kept thinking about work.,ocean,5,4.0,1,3,afternoon,mixed,happy_face,clear,neutral,1,0,0,0,2,2,False,False,False,True,False,1,2,4.0,1,2.9702970297029703,3,-2,0,1.6611295681063125,7,0,for some reason kept thinking about work
628,By the end mind was all over the place.,ocean,25,8.0,2,3,evening,mixed,tired_face,conflicted,restless,4,0,0,0,3,1,False,False,False,True,False,5,2,0.0,0,1.492537313432836,6,-1,0,16.611295681063122,9,0,by the end mind was all over the place
629,At first felt heavy.,forest,15,7.0,2,1,afternoon,neutral,happy_face,clear,neutral,2,0,0,0,2,2,False,True,False,False,False,1,3,1.0,0,0.49751243781094534,2,1,0,29.702970297029704,4,0,at first felt heavy
630,still a bit off tbh ...,rain,12,6.0,2,2,afternoon,calm,tired_face,conflicted,neutral,4,0,0,0,2,1,False,False,False,False,True,5,0,2.0,0,0.9950248756218907,4,0,0,11.940298507462687,6,0,still a bit off tbh
631,At first not sure what changed.,rain,10,4.0,5,4,night,overwhelmed,none,clear,focused,1,0,0,0,4,2,False,False,False,False,True,3,4,4.0,1,0.7984031936127745,20,1,1,12.468827930174564,6,0,at first not sure what changed
632,honestly not much change,rain,18,5.0,1,3,night,overwhelmed,none,conflicted,mixed,3,1,0,0,4,1,False,False,False,False,True,3,4,3.0,0,2.9702970297029703,3,-2,0,5.980066445182724,4,0,honestly not much change
633,Honestly felt better after a bit.,ocean,25,6.0,5,3,afternoon,neutral,tired_face,vague,restless,1,0,0,0,2,0,False,False,False,True,False,5,3,2.0,0,0.5988023952095809,15,2,0,41.52823920265781,6,0,honestly felt better after a bit
634,For some reason kept thinking about work.,forest,30,4.0,4,2,afternoon,calm,none,conflicted,restless,3,0,0,0,2,1,False,True,False,False,False,3,0,4.0,1,0.49875311720698257,8,2,0,59.70149253731344,7,0,for some reason kept thinking about work
635,At first got distracted again.,cafe,20,6.0,3,2,morning,focused,none,vague,mixed,4,1,0,0,1,0,True,False,False,False,False,3,1,2.0,0,0.6644518272425249,6,1,0,29.85074626865672,5,0,at first got distracted again
636,during the session helped me plan my day. after some time mind was all over the place.,ocean,18,7.0,1,1,morning,calm,neutral_face,conflicted,overwhelmed,5,0,0,0,1,1,False,False,False,True,False,2,0,1.0,0,0.9900990099009901,1,0,0,17.821782178217823,17,0,during the session helped me plan my day after some time mind was all over the place
637,still a bit off tbh,ocean,5,7.0,1,2,night,neutral,tense_face,conflicted,overwhelmed,3,0,0,0,4,1,False,False,False,True,False,4,3,1.0,0,1.9801980198019802,2,-1,0,2.4875621890547266,5,0,still a bit off tbh
638,For some reason breathing slowed down.,ocean,18,5.0,4,5,evening,neutral,calm_face,conflicted,neutral,4,0,0,0,3,1,False,False,False,True,False,0,3,3.0,0,1.2468827930174564,20,-1,1,14.371257485029941,6,0,for some reason breathing slowed down
639,At first that helped a little.,mountain,18,5.0,2,4,night,restless,happy_face,conflicted,restless,2,0,0,0,4,1,False,False,True,False,False,1,5,3.0,0,1.9900497512437814,8,-2,0,8.977556109725686,6,0,at first that helped a little
640,honestly could focus for a while.,mountain,15,4.0,2,3,night,focused,none,conflicted,neutral,4,0,0,0,4,1,False,False,True,False,False,3,1,4.0,1,1.492537313432836,6,-1,0,9.966777408637874,6,0,honestly could focus for a while
641,Honestly felt good for a moment.,cafe,8,4.0,4,2,morning,overwhelmed,none,conflicted,focused,4,0,0,0,1,1,True,False,False,False,False,3,4,4.0,1,0.49875311720698257,8,2,0,15.920398009950251,6,0,honestly felt good for a moment
642,at first helped me plan my day. later it changed mind was all over the place. ...,ocean,25,5.0,1,3,evening,calm,neutral_face,conflicted,neutral,2,0,0,0,3,1,False,False,False,True,False,2,0,3.0,0,2.9702970297029703,3,-2,0,8.305647840531561,17,0,at first helped me plan my day later it changed mind was all over the place
643,at first helped me plan my day.,forest,30,6.0,3,1,evening,mixed,tense_face,vague,overwhelmed,1,0,0,0,3,0,False,True,False,False,False,4,2,2.0,0,0.33222591362126247,3,2,0,89.10891089108911,7,0,at first helped me plan my day
644,back to normal after ...,rain,25,5.0,3,3,morning,calm,happy_face,vague,neutral,1,0,0,0,1,0,False,False,False,False,True,1,0,3.0,0,0.9966777408637875,9,0,0,24.916943521594686,5,0,back to normal after
645,back to normal after,rain,25,5.0,5,3,morning,calm,tense_face,vague,calm,2,0,0,0,1,0,False,False,False,False,True,4,0,3.0,0,0.5988023952095809,15,2,0,41.52823920265781,4,0,back to normal after
